restaurant_name,address,city,postal_code,country,price_range,cuisine_type,description,facilities_services,credit_cards,phone_number,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,url
Del Cambio – Turin - a MICHELIN Guide Restaurant,piazza Carignano 2,Turin,10123,ITA,€€€€,Contemporary,"Del Cambio, Turin’s historic restaurant par excellence, is Piedmont’s crowning jewel, with few equals in the whole of Europe. Here, the meticulously restored Risorgimento room, with origins that ...","Air conditioning, Interesting wine list, Terrace, Wheelchair access","amex, mastercard, visa",+39 011 546690,45.0695181,7.6848806,closed,19:30-21:30,19:30-21:30,19:30-21:30,"12:30-14:00, 19:30-21:30","12:30-14:00, 19:30-21:30",12:30-14:00,https://guide.michelin.com/en/piemonte/torino/restaurant/del-cambio
Balzi Rossi – Ventimiglia - a MICHELIN Guide Restaurant,via Balzi Rossi 2,Ventimiglia,18039,ITA,€€€€,"Country cooking, Creative","Still in Italy but just a short distance from the French border, this restaurant boasts a spectacular terrace with views of the French coast that extend from Menton’s picturesque historic centre ...","Air conditioning, Great view, Interesting wine list, Terrace","amex, dinersclub, mastercard, visa",+39 0184 38132,43.7839300,7.5332390,"12:30-14:00, 18:30-22:00",closed,closed,"12:30-14:00, 18:30-22:00","12:30-14:00, 18:30-22:00","12:30-14:00, 18:30-22:00","12:30-14:00, 18:30-22:00",https://guide.michelin.com/en/liguria/ventimiglia/restaurant/balzi-rossi
Aurora – Feltre - a MICHELIN Guide Restaurant,via Garibaldi 68,Feltre,32032,ITA,€€,"Venetian, Modern Cuisine","Situated just a stone’s throw from the Concattedrale di San Pietro Apostolo, Aurora boasts a cheerful and contemporary-style dining room with colourful furnishings, soft lighting and plenty of ...",Air conditioning,"mastercard, visa",+39 0439 2046,46.0156560,11.9078390,closed,"12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30",12:00-14:30,https://guide.michelin.com/en/veneto/feltre/restaurant/aurora546380
Osteria dai Mazzeri – Follina - a MICHELIN Guide Restaurant,via Pallade 18,Follina,31051,ITA,€€,"Venetian, Traditional Cuisine","Once the town hall of Follina, this building dating from 1704 is now home to a restaurant run by two brothers who serve delicious regional and seasonal cuisine here (in winter, don’t miss the ...","Air conditioning, Interesting wine list, Terrace, Wheelchair access","amex, maestrocard, mastercard, visa",+39 0438 971255,45.9546545,12.1195211,closed,closed,19:00-23:00,"12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00","12:00-15:00, 19:00-23:00",https://guide.michelin.com/en/veneto/follina/restaurant/osteria-dei-mazzeri
Primo Restaurant – Lecce - a MICHELIN Guide Restaurant,via 47° Reggimento Fanteria 7,Lecce,73100,ITA,€€€€,"Mediterranean Cuisine, Contemporary","With just a few tables in a small room crowned by a typical vaulted ceiling in Lecce stone, this candle-lit restaurant is home to young chef Solaika Marrocco, who was born in 1995 in nearby ...","Air conditioning, Terrace","amex, dinersclub, mastercard, visa",+39 0832 243802,40.3526000,18.1773740,20:00-23:00,closed,20:00-23:00,20:00-23:00,20:00-23:00,20:00-23:00,"12:30-13:30, 20:00-23:00",https://guide.michelin.com/en/puglia/lecce/restaurant/primo-restaurant
Camiano Piccolo – Montefalco - a MICHELIN Guide Restaurant,via Camiano Piccolo 5,Montefalco,06036,ITA,€€,"Umbrian, Traditional Cuisine","Housed in a 16C farmhouse with and outdoor swimming pool, the Camiano Piccolo agriturismo stands on a hill overlooking the Umbrian countryside, 10 minutes’ drive from Montefalco. Here, chef ...","Air conditioning, Car park, Garden or park, Great view, Terrace","amex, dinersclub, mastercard, visa",+39 0742 379492,42.8920383,12.6601425,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,https://guide.michelin.com/en/umbria/montefalco/restaurant/camiano-piccolo
Bluh Furore – Furore - a MICHELIN Guide Restaurant,via Dell'Amore 2,Furore,84010,ITA,€€€€,"Contemporary, Mediterranean Cuisine","The former Furore Inn hotel has reopened with a new contemporary Mediterranean look and a new name (the Furore Grand Hotel ), along with a new gourmet restaurant, the Bluh Furore. Boasting a white...","Air conditioning, Car park, Garden or park, Great view, Restaurant offering vegetarian menus, Terrace","amex, mastercard, visa",+39 089 93573,40.6152174,14.5423636,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/campania/furore/restaurant/bluh-furore
Enoteca L'Armadillo – Courmayeur - a MICHELIN Guide Restaurant,strada La Palud 27,Courmayeur,11013,ITA,€€€,"Fusion, Modern Cuisine","Situated in the district of Palaud at the foot of Mont Blanc, this small wine bar with a tranquil ambience serves interesting cuisine prepared by a talented Japanese chef who adds his own personal...",Terrace,"maestrocard, mastercard, visa",+39 340 961 0226,45.8183201,6.9646826,19:00-22:00,closed,closed,19:00-22:00,12:30-22:00,12:30-22:00,12:30-22:00,https://guide.michelin.com/en/valle-d-aosta/courmayeur/restaurant/l-armadillo
La Fortuna – Campagnola Cremasca - a MICHELIN Guide Restaurant,via Ponte Rino 6,Campagnola Cremasca,26010,ITA,€€,"Italian, Modern Cuisine","This restaurant is constantly reinventing itself, offering a fresh ambience with a minimalist yet welcoming decor. The menu changes in accordance with what’s available at the weekly market – as a ...","Air conditioning, Terrace","amex, mastercard, visa",+39 0373 74711,45.3983500,9.6685000,12:30-14:00,12:30-14:00,"12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00",https://guide.michelin.com/en/lombardia/campagnola-cremasca/restaurant/la-fortuna
Pepenero – San Miniato - a MICHELIN Guide Restaurant,piazza del Duomo 4,San Miniato,56028,ITA,€€,"Tuscan, Modern Cuisine","In its new home in Piazza del Duomo, in beautiful San Miniato, in the hands of chef Gilberto Rossi Pepenero continues to serve cuisine that showcases the best ingredients (both meat and fish) from...","Air conditioning, Car park, Great view, Restaurant offering vegetarian menus","amex, dinersclub, maestrocard, mastercard, visa",+39 0571 520282,43.6796919,10.8511750,19:30-22:30,closed,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,"12:30-14:30, 19:30-22:30",https://guide.michelin.com/en/toscana/san-miniato/restaurant/pepenero-1198456
Futura Osteria – Monteriggioni - a MICHELIN Guide Restaurant,"largo Garfonda 10, località Abbadia Isola",Monteriggioni,53035,ITA,€€,"Tuscan, Traditional Cuisine",Situated along the Via Francigena near Monteriggioni the small medieval village of Abbadia Isola boasts a superb Romanesque church and a group of old buildings that once housed a monastery and its...,"Air conditioning, Car park, Terrace, Wheelchair access","amex, dinersclub, mastercard, visa",+39 0577 301240,43.3872152,11.1951088,closed,closed,"12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00","12:30-14:00, 19:30-22:00",12:30-14:00,https://guide.michelin.com/en/toscana/monteriggioni/restaurant/futura-osteria
Restaurant 700 – Ostuni - a MICHELIN Guide Restaurant,largo Michele Ayroldi Carissimo 14,Ostuni,72017,ITA,€€€,Contemporary,"Situated at the entrance to Ostuni’s historic centre, this restaurant is part of the luxury Paragon 700 hotel. The charming dining room combines historic features with a more modern decor, while ...","Air conditioning, Garden or park, Restaurant offering vegetarian menus, Terrace","amex, dinersclub, maestrocard, mastercard, visa",+39 0831 369219,40.7299792,17.5770215,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,https://guide.michelin.com/en/puglia/ostuni/restaurant/700
Osteria alla Chiesa – Monfumo - a MICHELIN Guide Restaurant,via Chiesa Monfumo 14,Monfumo,31010,ITA,€€€,"Modern Cuisine, Creative","A young couple has brought life back to this old country inn, retaining its rustic ambience while introducing a menu which focuses on creativity and innovation. Claudio creates a host of meat, ...","Air conditioning, Terrace","maestrocard, mastercard, visa",+39 0423 969584,45.8302987,11.9210025,"12:00-14:30, 19:30-22:00",closed,19:30-22:00,19:30-22:00,19:30-22:30,"12:00-14:30, 19:30-22:00",12:00-14:30,https://guide.michelin.com/en/veneto/monfumo/restaurant/osteria-alla-chiesa
uovodiseppia Milano – Milan - a MICHELIN Guide Restaurant,via Amerigo Vespucci 11,Milan,20124,ITA,€€€,"Mediterranean Cuisine, Sicilian","This completely renovated restaurant is situated in a pedestrianised area near Piazza Gae Aulenti, a new elegant restaurant district in Milan. Here, a wood-fired stove, attractive bar counter and ...","Air conditioning, Terrace, Wheelchair access","amex, unionpay, jcb, maestrocard, mastercard, visa",+39 375 910 8923,45.4812369,9.1928136,12:30-23:00,12:30-23:00,12:30-23:00,12:30-23:00,12:30-23:00,12:30-23:00,closed,https://guide.michelin.com/en/lombardia/milano/restaurant/uovodiseppia-milano
FØRMA contemporary restaurant – L'Aquila - a MICHELIN Guide Restaurant,via Fortebraccio 53,L'Aquila,67100,ITA,€€,"Creative, Contemporary","Situated in a secluded residential district that is part of L’Aquila’s historic centre, this intimate restaurant with an elegantly minimalist ambience is home to skilful owner-chef Simone ...","Air conditioning, Wheelchair access","amex, mastercard, visa",+39 331 688 0236,42.3489089,13.4017873,closed,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,closed,https://guide.michelin.com/en/abruzzo/l-aquila/restaurant/forma-contemporary-restaurant
Campo Cedro – Sienna - a MICHELIN Guide Restaurant,via Pian d'Ovile 54,Sienna,53100,ITA,€€,"Italian Contemporary, Mediterranean Cuisine","Situated just a stone’s throw from the centre yet away from the tourist crowds, this restaurant is well worth the effort needed to find it! Here, Japanese chef Sugihara, who has more than 20 years...","Air conditioning, Terrace","amex, dinersclub, mastercard, visa",+39 0577 236027,43.3228359,11.3312107,closed,19:30-22:30,"12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30","12:30-14:30, 19:30-22:30",https://guide.michelin.com/en/toscana/siena/restaurant/campo-cedro
Enoteca Meucci – Cortona - a MICHELIN Guide Restaurant,Località Riccio 71,Cortona,52044,ITA,€€,"Tuscan, Contemporary","Comprising a wine boutique and a wine bar in its rustic-style room on the ground floor, Enoteca Meucci is also home to a restaurant in the more elegant, classic-style rooms on the first floor. The...","Air conditioning, Interesting wine list, Terrace","amex, dinersclub, mastercard, visa",+39 333 196 5439,43.2243467,12.0049727,closed,09:00-23:30,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,https://guide.michelin.com/en/toscana/cortona/restaurant/enoteca-meucci
Granoturco Bistrot – Castagnole Piemonte - a MICHELIN Guide Restaurant,via Cavour 1,Castagnole Piemonte,10060,ITA,€€,Piedmontese,"Although the external façade of this restaurant recalls its former life as a pub, the building is now home to a restaurant run by a young chef whose experience working abroad has done nothing to ...","Air conditioning, Terrace","unionpay, maestrocard, mastercard, visa",+39 011 986 2594,44.8983738,7.5663275,closed,"12:00-15:00, 20:00-00:00",20:00-00:00,"12:00-15:00, 20:00-00:00","12:00-15:00, 20:00-00:00","12:00-15:00, 20:00-00:00","12:00-15:00, 20:00-00:00",https://guide.michelin.com/en/piemonte/castagnole-piemonte_1793747/restaurant/granoturco-bistrot
Anto e Robi – Robbio - a MICHELIN Guide Restaurant,Piazza della Libertà 8,Robbio,27038,ITA,€€,Mediterranean Cuisine,"Situated in the heart of a small town surrounded by rice fields, this restaurant has a charming and personalised feel. The cuisine is often (but not always) based around fish, which is showcased ...","Air conditioning, Wheelchair access","mastercard, visa",+39 347 116 5808,45.2898439,8.5940690,"12:00-14:00, 20:00-22:00","12:00-14:00, 20:00-22:00",closed,"12:00-14:00, 20:00-22:00","12:00-14:00, 20:00-22:00",20:00-22:00,"12:00-14:00, 20:00-22:00",https://guide.michelin.com/en/lombardia/robbio_1808920/restaurant/anto-e-robi
Casa Rapisarda – Numana - a MICHELIN Guide Restaurant,via IV Novembre 35,Numana,60026,ITA,€€€,"Italian Contemporary, Seafood","This small welcoming restaurant on the famous Scalinata della Costarella in Numana, with a tiny terrace for summer dining and just a few tables, serves delicious cuisine with an imaginative twist....","Air conditioning, Terrace","amex, maestrocard, mastercard, visa",+39 071 969 6138,43.5108800,13.6225400,"12:30-14:30, 19:30-22:00","12:30-14:30, 19:30-22:00",closed,"12:30-14:30, 19:30-22:00","12:30-14:30, 19:30-22:00","12:30-14:30, 19:30-22:00","12:30-14:30, 19:30-22:00",https://guide.michelin.com/en/marche/numana/restaurant/casa-rapisarda
Contrada – Castelnuovo Berardenga - a MICHELIN Guide Restaurant,località Monastero d'Ombrone 19,Castelnuovo Berardenga,53019,ITA,€€€,"Modern Cuisine, Tuscan","In the charming setting of an old hamlet, chef Davide Canella, who has plenty of experience behind him, serves delicious, elegant cuisine presented on a tasting menu and an à la carte on which ...","Air conditioning, Car park, Garden or park","amex, mastercard, visa",+39 0577 570570,43.3510435,11.5602200,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/toscana/castelnuovo-berardenga/restaurant/contrada
Radimare – Monopoli - a MICHELIN Guide Restaurant,via Beato Piergiorgio Frassati 5/a,Monopoli,70043,ITA,€€,"Modern Cuisine, Mediterranean Cuisine","There’s no tasting menu at this restaurant but instead a tempting à la carte featuring modern Mediterranean cuisine based on top-quality seasonal ingredients, with fish and seafood taking centre ...","Air conditioning, Wheelchair access","dinersclub, mastercard, visa",+39 080 403 8320,40.9564457,17.2976950,NA,NA,NA,NA,NA,NA,NA,https://guide.michelin.com/en/puglia/monopoli/restaurant/radimare
Il Cantuccio – Albavilla - a MICHELIN Guide Restaurant,via Dante 32,Albavilla,22031,ITA,€€€,Modern Cuisine,"This welcoming, beautifully kept restaurant in the heart of green Brianza has a romantic and elegantly rustic feel. Here, enjoy opulent and generous cuisine created by chef Mauro Elli who moves ...","Air conditioning, Terrace, Wheelchair access","amex, dinersclub, mastercard, visa",+39 031 628736,45.8042803,9.1891665,closed,19:30-22:30,19:30-22:30,19:30-22:30,"12:00-14:30, 19:30-22:30","12:00-14:30, 19:30-22:30","12:00-14:30, 19:30-22:30",https://guide.michelin.com/en/lombardia/albavilla/restaurant/il-cantuccio
La Palta – Borgonovo Val Tidone - a MICHELIN Guide Restaurant,Località Bilegno,Borgonovo Val Tidone,29011,ITA,€€€,"Country cooking, Creative","Situated on the plain at the foot of the hills visible in the distance, this restaurant resembles a typical country house with an elegant dining room extending into a kind of covered veranda, the ...","Air conditioning, Car park, Interesting wine list, Terrace","amex, dinersclub, mastercard, visa",+39 0523 862103,44.9922314,9.4694233,closed,"12:30-14:30, 20:00-22:00","12:30-14:30, 20:00-22:00","12:30-14:30, 20:00-22:00","12:30-14:30, 20:00-22:00","12:30-14:30, 20:00-22:00",12:30-14:30,https://guide.michelin.com/en/emilia-romagna/borgonovo-val-tidone/restaurant/la-palta
La Loggia Bistrò – Verona - a MICHELIN Guide Restaurant,Corte Sgarzarie 7,Verona,37121,ITA,€€€,"Contemporary, Regional Cuisine","Slightly off the beaten track yet still in the town centre, this restaurant boasts a courtyard setting for summer dining plus an intimate interior room with just a few small square tables, subtle ...",Terrace,"amex, mastercard, visa",+39 045 258 9762,45.4433263,10.9957797,"12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30","12:00-14:30, 19:00-22:30",12:00-22:30,12:00-22:30,12:00-22:30,https://guide.michelin.com/en/veneto/verona/restaurant/la-loggia-bistro
