restaurant_name	address	city	postal_code	country	price_range	cuisine_type	description	facilities_services	credit_cards	phone_number	latitude	longitude	monday_hours	tuesday_hours	wednesday_hours	thursday_hours	friday_hours	saturday_hours	sunday_hours	url_micheline	url
Un Piano nel Cielo – Praiano - a MICHELIN Guide Restaurant	via Capriglione 147	Praiano	84010	ITA	€€€€	Mediterranean Cuisine, Contemporary	A delightful panoramic lift leads from the Casa Angelina hotel to this restaurant where, in fine weather, meals are served on the candlelit terrace with its breathtaking views of the coast. Chef Leopoldo Elefante creates Mediterranean cuisine with a focus on fish and seafood, including his signature dentex (a kind of sea bream) – a classic dish with a light modern touch featuring baked Tyrrhenian fish escalope served on diced potatoes and cherry tomatoes with a clam sauce. The menu also includes a few excellent meat specialities. The chef here takes great care with presentation, arranging each ingredient on the plate with attentive precision while also working quickly in order to ensure that dishes are served at the right temperature. He is ably assisted by a friendly and attentive team front of house, where an impressive wine list of over 1 000 labels will delight wine-lovers, especially those keen on French and Italian sparkling wines.	Air conditioning, Car park, Great view, Interesting wine list, Restaurant offering vegetarian menus, Terrace	amex, dinersclub, mastercard, visa	+39 089 813 1333	40.6136373	14.5218291	19:30-22:30	19:30-22:30	19:30-22:30	19:30-22:30	19:30-22:30	19:30-22:30	19:30-22:30	https://guide.michelin.com/en/campania/praiano/restaurant/un-piano-nel-cielo	https://www.casangelina.com/it/dining/un-piano-nel-cielo/
Il Cedro – Moggiona - a MICHELIN Guide Restaurant	via di Camaldoli 20	Moggiona	52014	ITA	€	Tuscan	A few kilometres from the monastery of Camaldoli, Il Cedro celebrates home-style Tuscan cooking, which is simple yet full of flavour. Two sisters are at the helm here: one in the kitchen, and the other offering friendly service front of house, where she announces the daily specials at your table. Fresh produce and specialities from the Casentino are to the fore.		dinersclub, mastercard, visa	+39 0575 556080	43.7828245	11.7915670	closed	closed	closed	closed	closed	12:30-14:00, 19:30-21:00	12:30-14:00	https://guide.michelin.com/en/toscana/moggiona/restaurant/il-cedro	https://ristorante-il-cedro.business.site/
Materia – Cernobbio - a MICHELIN Guide Restaurant	via Trieste 1/B	Cernobbio	22012	ITA	€€€	Creative	Moved to via Trieste 1/b - Cernobbio.  The cuisine is a fusion of Italian, Asian and other influences, with a menu featuring plenty of vegetables, spices and aromatic herbs that the chef uses to create dishes full of concentrated flavours. If you enjoy innovative and original combinations, this is the restaurant for you as many of the dishes on the menu (including the desserts) offer something different, including recipes with more challenging and acidic and bitter flavours. Our inspector particularly enjoyed the pickled whitefish served with roe and bitter local salad leaves. In addition to the à la carte, there’s also a lighter menu available at lunchtime.	Air conditioning, Wheelchair access	dinersclub, mastercard, visa	+39 031 207 5548	45.8383599	9.0685195	closed	closed	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-22:00	https://guide.michelin.com/en/lombardia/cernobbio/restaurant/materia	https://www.ristorantemateria.it/
Al Baliaggio – Venosa - a MICHELIN Guide Restaurant	via Vittorio Emanuele II 136	Venosa	85029	ITA	€	Modern Cuisine	Housed in a 15C building in the centre of town, this restaurant boasts beautiful vaulted ceilings and a smart, elegant ambience. The young owner-chef serves cuisine with a traditional focus which is reinterpreted in modern style and made from excellent regional ingredients, as well as a few fish options. Efficient, punctual service.	Air conditioning, Wheelchair access	amex, mastercard, visa	+39 0972 35081	40.9636000	15.8213300	closed	12:30-15:00, 19:30-22:30	12:30-15:00, 19:30-22:30	12:30-15:00, 19:30-22:30	12:30-15:00, 19:30-22:30	12:30-15:00, 19:30-22:30	12:30-15:00	https://guide.michelin.com/en/basilicata/venosa/restaurant/al-baliaggio	https://www.albaliaggio.it/
Essenza – Terracina - a MICHELIN Guide Restaurant	via Cavour 38	Terracina	04019	ITA	€€€	Creative, Contemporary	Simone Nardini’s Michelin star continues to shine in Terracina in this elegant restaurant which is run by young, well-trained staff. The chef serves exciting, creative cuisine, with a careful preparation and presentation of dishes that will appeal to the eyes and tastebuds alike. There’s also an impressive wine list featuring around 800 different labels.	Air conditioning, Interesting wine list, Wheelchair access	amex, mastercard, visa	+39 0773 369762	41.2872740	13.2566963	20:00-22:30	20:00-22:30	closed	13:00-14:30, 20:00-22:30	13:00-14:30, 20:00-22:00	13:00-14:30, 20:00-22:00	13:00-14:30, 20:00-22:00	https://guide.michelin.com/en/lazio/terracina/restaurant/essenza1157118	https://www.essenza.co/
Osteria Mood – San Bartolomeo al Mare - a MICHELIN Guide Restaurant	via Cesare Battisti 58	San Bartolomeo al Mare	18016	ITA	€€	Ligurian, Modern Cuisine	Situated just a few minutes from the seafront promenade in a quiet, residential district, this restaurant with a relaxing ambience serves delicious Ligurian cuisine with a focus on organic vegetables, fish and seafood (local whenever possible), and home-made bread, desserts and fresh pasta. In summer, meals are served by the swimming pool in the garden, while in winter, the welcoming covered veranda boasts extensive sea views.	Car park, Terrace	mastercard, visa	+39 333 998 0201	43.9236402	8.0970532	closed	closed	19:00-22:00	19:00-22:00	19:00-22:00	19:00-22:00	19:00-22:00	https://guide.michelin.com/en/liguria/san-bartolomeo-al-mare/restaurant/mood-osteria	https://osteriamood.it/
53 Untitled – Rome - a MICHELIN Guide Restaurant	via del Monte della Farina 53	Rome	00186	ITA	€€	Italian Contemporary	Situated in the heart of historic Rome not far from Piazza Navona, this small, simple restaurant with just a few tables serves excellent cuisine (booking ahead is recommended). Apart from a few classic dishes from Lazio, most of the options here are more creative, occasionally even with an Asian twist. The tapas-style “morsi e morsetti” (light bites) which head the menu can be ordered as appetisers or main courses, and are followed by a selection of pastas, salumi, cheeses and desserts.	Air conditioning, Terrace	amex, mastercard, visa	+39 375 715 0155	41.8951741	12.4749758	closed	closed	18:00-22:00	18:00-22:00	18:00-22:00	18:00-22:00	18:00-22:00	https://guide.michelin.com/en/lazio/roma/restaurant/53-untitled	http://www.untitledrestaurant.com
Acqua – Olgiate Olona - a MICHELIN Guide Restaurant	via Filippo Corridoni 1	Olgiate Olona	21057	ITA	€€€	Seafood, Contemporary	The Possoni continue with their family tradition in this contemporary-style restaurant situated opposite the long-established Ma.Ri.Na. Here, their emphasis is on the quality of their ingredients, namely fresh fish and seafood that they use to prepare a broad range of dishes, some simple and traditional in style, while others are more complex and creative.	Air conditioning, Interesting wine list, Terrace, Wheelchair access	amex, dinersclub, mastercard, visa	+39 351 730 2292	45.6346559	8.8878287	19:30-00:00	closed	19:30-00:00	19:30-00:00	19:30-00:00	19:30-00:00	12:00-16:00, 19:30-00:00	https://guide.michelin.com/en/lombardia/olgiate-olona/restaurant/acqua-1201998	https://acquarestaurant.it
I Tenerumi – Isola Vulcano - a MICHELIN Guide Restaurant	via Vulcanello	Isola Vulcano	98055	ITA	€€€€	Vegetarian, Creative	We recommend arriving at this restaurant before the sun goes down so that you can enjoy the spectacular sunset over the Aeolian islands and the Faraglioni rocks. This is just a taster of the unique gastronomic experience that awaits, with dishes featuring on a long surprise tasting menu (there’s no choice) which is completely dedicated to vegetables and based on produce often grown on Vulcano. The roasted half onion served with its own fermented cream and flavoured with garlic and lemon is exceptional, as is the potato millefeuille served with a potato cream and abeurre blanc,all flavoured with chopped parsley stalks. 
Using techniques such as fermentation, marinating, oxidisation, smoking and many others, young chef Davide Guidara demonstrates real skill in adding flavour to vegetarian dishes that will leave a lasting memory and banish any nostalgia for meat. Dishes are accompanied by equally surprising drinks (including non-alcoholic options), with interesting cocktails created by a barman who often uses infusions made from the island’s herbs – we especially enjoyed those flavoured with sage, rosemary and peppermint. 
There’s a wine list dedicated exclusively to sparkling wines, plus a wider selection of almost 1000 labels (many from the region but also around the world) that is available on request. We particularly recommend the De Bartoli Terzavia , a fine sparkling wine made from Grillo grapes.	Car park, Counter dining, Garden or park, Great view, Interesting wine list, Restaurant offering vegetarian menus, Terrace	amex, unionpay, dinersclub, discover, jcb, maestrocard, mastercard, visa	+39 090 985 2555	38.4305495	14.9560516	19:30-22:00	19:30-22:00	closed	19:30-22:00	19:30-22:00	19:30-22:00	19:00-22:00	https://guide.michelin.com/en/sicilia/isola-vulcano/restaurant/i-tenerumi	https://www.tenerumiristorante.it/
Suscettibile Salerno – Salerno - a MICHELIN Guide Restaurant	via dei Principati 45	Salerno	84122	ITA	€€€	Country cooking, Contemporary	Separated from a street in the centre of Salerno by an inner courtyard, this restaurant is a peaceful oasis with comfortable chairs arranged on a modern and stylish veranda (which opens almost completely in summer) and in an equally elegant dining room. Young chef Mario Quarta (born in Battipaglia) combines influences from his native region with techniques learned in renowned restaurants elsewhere in Italy and abroad, including Michelin-starred addresses. The French influence evident in his cooking techniques makes his Campania-focused cuisine even more exciting and contemporary. Our inspector particularly enjoyed the “Rombo R-otto” – four mouthwatering textures of meaty turbot served in a beautifully presented dish. Elegant, professional service overseen by manager Marco Sesso completes the picture.	Air conditioning, Terrace, Wheelchair access	amex, dinersclub, mastercard, visa	+39 089 296 4933	40.6788381	14.7661808	19:30-23:00	19:30-23:00	closed	19:30-23:00	19:30-23:00	19:30-23:00	12:30-15:30, 19:30-23:00	https://guide.michelin.com/en/campania/salerno/restaurant/suscettibile	https://suscettibilesalerno.it
Gnocchetto – Tavernerio - a MICHELIN Guide Restaurant	via Primo Maggio 56	Tavernerio	22038	ITA	€€	Regional Cuisine, Classic Cuisine	This long-established family-run restaurant (opened in 1926) with an updated contemporary decor continues to serve cuisine that is classic and generous in style yet adapted to modern tastes. Individual dishes take pride of place on the menu at lunchtime, although you can also order from the À la carte if you wish. There’s also an outdoor space for summer dining.	Air conditioning, Car park, Terrace, Wheelchair access	amex, mastercard, visa	+39 031 426133	45.8010000	9.1418100	closed	closed	12:00-15:00, 19:00-22:30	12:00-15:00, 19:00-22:30	12:00-15:00, 19:00-22:30	12:00-15:00, 19:00-23:00	12:00-15:00, 19:00-23:00	https://guide.michelin.com/en/lombardia/tavernerio_1809991/restaurant/gnocchetto	http://www.gnocchetto.it
La Piemontese – Mariano Comense - a MICHELIN Guide Restaurant	via San Martino 48	Mariano Comense	22066	ITA	€€	Piedmontese, Contemporary	The focus at La Piemontese, a simple yet modern restaurant with a convenient car park, is mainly on meat dishes, although game and fresh truffles also feature in season, plus there’s a generous business menu at lunchtime. An enjoyable dining experience that offers good value for money.	Terrace, Wheelchair access	amex, mastercard, visa	+39 031 412 4745	45.7051700	9.1844600	closed	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-22:00	12:00-14:00, 19:00-23:00	19:00-23:00	12:00-14:00	https://guide.michelin.com/en/lombardia/mariano-comense/restaurant/la-piemontese	http://www.lapiemontesemariano.it
Meta Ristorante – Celle Ligure - a MICHELIN Guide Restaurant	via Generale Pescetto 5	Celle Ligure	17015	ITA	€€	Mediterranean Cuisine, Modern Cuisine	Situated in the picturesque historic centre of Celle, this old boathouse with a typical brick ceiling is now home to an excellent gourmet restaurant, where a young chef creates some of the most interesting dishes in the region.	Air conditioning, Wheelchair access	amex, dinersclub, mastercard, visa	+39 019 994222	44.3409071	8.5444326	closed	19:30-22:30	19:30-22:30	19:30-22:30	12:30-14:00, 19:30-22:30	12:30-14:00, 19:30-22:30	12:30-14:00, 19:30-22:30	https://guide.michelin.com/en/liguria/celle-ligure/restaurant/meta-ristorante	https://www.ristorantemeta.it/
Capogiro – Baia Sardinia - a MICHELIN Guide Restaurant	Località Li Mucchi Bianchi	Baia Sardinia	07021	ITA	€€€€	Modern Cuisine, Creative	Situated on a panoramic terrace with views of the sunsets over Baja Sardinia, a stone’s throw from the Costa Smeralda, this restaurant serves creative cuisine with a focus on local and Italian ingredients in unexpected combinations. Our inspector particularly enjoyed the cacio e pepe cannelloni with raw prawns, salicornia and cuttlefish ink.	Air conditioning, Car park, Garden or park, Great view, Interesting wine list, Terrace	amex, mastercard, visa	+39 0789 177 5022	41.1283048	9.4720013	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/sardegna/baia-sardinia/restaurant/capogiro	https://7pines-sardinia.com/it/ristoranti-bar/capogiro
